Key,Context,Source,en-us
Studio.TerrainToolsV2.Action.Apply,,Apply,Apply
Studio.TerrainToolsV2.Action.Back,,Back,Back
Studio.TerrainToolsV2.Action.Cancel,,Cancel,Cancel
Studio.TerrainToolsV2.Action.Clear,,Clear,Clear
Studio.TerrainToolsV2.Action.Close,,Close,Close
Studio.TerrainToolsV2.Action.Continue,,Continue,Continue
Studio.TerrainToolsV2.Action.Create,,Create,Create
Studio.TerrainToolsV2.Action.Cut,,Cut,Cut
Studio.TerrainToolsV2.Action.Dismiss,,Dismiss,Dismiss
Studio.TerrainToolsV2.Action.DontAskAgain,,Do not ask me again,Do not ask me again
Studio.TerrainToolsV2.Action.Edit,,Edit,Edit
Studio.TerrainToolsV2.Action.Exit,,Exit,Exit
Studio.TerrainToolsV2.Action.File,,File,File
Studio.TerrainToolsV2.Action.Find,,Find,Find
Studio.TerrainToolsV2.Action.Goto,,Goto,Goto
Studio.TerrainToolsV2.Action.Help,,Help,Help
Studio.TerrainToolsV2.Action.Home,,Home,Home
Studio.TerrainToolsV2.Action.Ignore,,Ignore,Ignore
Studio.TerrainToolsV2.Action.Insert,,Insert,Insert
Studio.TerrainToolsV2.Action.LearnMore,,Learn more,Learn more
Studio.TerrainToolsV2.Action.New,,New,New
Studio.TerrainToolsV2.Action.Next,,Next,Next
Studio.TerrainToolsV2.Action.No,,No,No
Studio.TerrainToolsV2.Action.OK,,OK,OK
Studio.TerrainToolsV2.Action.Okay,,Okay,Okay
Studio.TerrainToolsV2.Action.Open,,Open,Open
Studio.TerrainToolsV2.Action.Pause,,Pause,Pause
Studio.TerrainToolsV2.Action.Play,,Play,Play
Studio.TerrainToolsV2.Action.Previous,,Previous,Previous
Studio.TerrainToolsV2.Action.Redo,,Redo,Redo
Studio.TerrainToolsV2.Action.Reload,,Reload,Reload
Studio.TerrainToolsV2.Action.Remove,,Remove,Remove
Studio.TerrainToolsV2.Action.Rename,,Rename,Rename
Studio.TerrainToolsV2.Action.Replace,,Replace,Replace
Studio.TerrainToolsV2.Action.Reset,,Reset,Reset
Studio.TerrainToolsV2.Action.Resume,,Resume,Resume
Studio.TerrainToolsV2.Action.Retry,,Retry,Retry
Studio.TerrainToolsV2.Action.Save,,Save,Save
Studio.TerrainToolsV2.Action.Share,,Share,Share
Studio.TerrainToolsV2.Action.Stop,,Stop,Stop
Studio.TerrainToolsV2.Action.Undo,,Undo,Undo
Studio.TerrainToolsV2.Action.Update,,Update,Update
Studio.TerrainToolsV2.Action.Yes,,Yes,Yes
Studio.TerrainToolsV2.AssetIdSelector.PlaceHolderText,,Select game asset image,Select game asset image
Studio.TerrainToolsV2.BrushSettings.Add,,Add,Add
Studio.TerrainToolsV2.BrushSettings.Advanced,,Advanced,Advanced
Studio.TerrainToolsV2.BrushSettings.Apply,,Apply,Apply
Studio.TerrainToolsV2.BrushSettings.Auto,,Auto,Auto
Studio.TerrainToolsV2.BrushSettings.BaseSize,,Base Size,Base Size
Studio.TerrainToolsV2.BrushSettings.BaseSizeTooltip,,B + Move Mouse to adjust base size,B + Move Mouse to adjust base size
Studio.TerrainToolsV2.BrushSettings.BottomPivot,,Bot,Bot
Studio.TerrainToolsV2.BrushSettings.BrushMode,,Brush Mode,Brush Mode
Studio.TerrainToolsV2.BrushSettings.BrushModeTooltip,,"Ctrl/Cmd to perform opposite action, Shift to Smooth","Ctrl/Cmd to perform opposite action, Shift to Smooth"
Studio.TerrainToolsV2.BrushSettings.BrushSettings,,Brush Settings,Brush Settings
Studio.TerrainToolsV2.BrushSettings.CenterPivot,,Cen,Cen
Studio.TerrainToolsV2.BrushSettings.Edit,,Edit,Edit
Studio.TerrainToolsV2.BrushSettings.EditPlane,,Edit Plane,Edit Plane
Studio.TerrainToolsV2.BrushSettings.EditPlaneTooltip,,Ctrl+Shift+Space,Ctrl+Shift+Space
Studio.TerrainToolsV2.BrushSettings.Fill,,Fill,Fill
Studio.TerrainToolsV2.BrushSettings.FixedPlane,,Fixed Plane,Fixed Plane
Studio.TerrainToolsV2.BrushSettings.FlattenMode,,Flatten Mode,Flatten Mode
Studio.TerrainToolsV2.BrushSettings.Height,,Height,Height
Studio.TerrainToolsV2.BrushSettings.HeightTooltip,,Ctrl/Cmd + B + Move Mouse to adjust height,Ctrl/Cmd + B + Move Mouse to adjust height
Studio.TerrainToolsV2.BrushSettings.IgnoreParts,,Ignore Parts,Ignore Parts
Studio.TerrainToolsV2.BrushSettings.IgnoreWater,,Ignore Water,Ignore Water
Studio.TerrainToolsV2.BrushSettings.Manual,,Manual,Manual
Studio.TerrainToolsV2.BrushSettings.Material,,Material,Material
Studio.TerrainToolsV2.BrushSettings.MaterialMode,,Material Mode,Material Mode
Studio.TerrainToolsV2.BrushSettings.Off,,Off,Off
Studio.TerrainToolsV2.BrushSettings.Paint,,Paint,Paint
Studio.TerrainToolsV2.BrushSettings.PivotPosition,,Pivot Position,Pivot Position
Studio.TerrainToolsV2.BrushSettings.PlaneLock,,Plane Lock,Plane Lock
Studio.TerrainToolsV2.BrushSettings.PlanePosition,,Plane Position,Plane Position
Studio.TerrainToolsV2.BrushSettings.Position,,Position,Position
Studio.TerrainToolsV2.BrushSettings.Replace,,Replace,Replace
Studio.TerrainToolsV2.BrushSettings.Reset,,Reset,Reset
Studio.TerrainToolsV2.BrushSettings.Rotation,,Rotation,Rotation
Studio.TerrainToolsV2.BrushSettings.Shape,,Shape,Shape
Studio.TerrainToolsV2.BrushSettings.Size,,Size,Size
Studio.TerrainToolsV2.BrushSettings.SnapToGrid,,Snap to Grid,Snap to Grid
Studio.TerrainToolsV2.BrushSettings.SnapToVoxels,,Snap to Voxels,Snap to Voxels
Studio.TerrainToolsV2.BrushSettings.Strength,,Strength,Strength
Studio.TerrainToolsV2.BrushSettings.StrengthTooltip,,Shift + B + Move Mouse to adjust strength,Shift + B + Move Mouse to adjust strength
Studio.TerrainToolsV2.BrushSettings.Subtract,,Subtract,Subtract
Studio.TerrainToolsV2.BrushSettings.TopPivot,,Top,Top
Studio.TerrainToolsV2.ClearTool.ConfirmationMessage,,Do you want to clear all terrain?,Do you want to clear all terrain?
Studio.TerrainToolsV2.ClearTool.ConfirmationTitle,,Clear Terrain,Clear Terrain
Studio.TerrainToolsV2.ColormapCallout.Description,,Colormaps convert image colors to terrain materials using Roblox Studio's color key.,Colormaps convert image colors to terrain materials using Roblox Studio's color key.
Studio.TerrainToolsV2.ColormapCallout.Title,,Colormaps,Colormaps
Studio.TerrainToolsV2.Confirmation.No,,No,No
