Key,Context,Source,en-us
Studio.App.Debugger.PausedForDebugging,,Rendering is paused for debugging...,Rendering is paused for debugging...
Studio.App.IdeDoc.AudioDisabledGoToServerAudioBehaviorToChange,Roblox IDE Doc,Audio has been disabled. Please go to File->Settings->Studio and then Server Audio Behavior to change this.,Audio has been disabled. Please go to File->Settings->Studio and then Server Audio Behavior to change this.
Studio.App.IdeDoc.AutoRecoveryFileCreated1,Roblox IDE Doc,%1 auto-recovery file was created,%1 auto-recovery file was created
Studio.App.IdeDoc.AutoSaving,Roblox IDE Doc,Auto-Saving,Auto-Saving
Studio.App.IdeDoc.Cancel,Roblox IDE Doc,Cancel,Cancel
Studio.App.IdeDoc.CannotLoadPublishedPlace,Roblox IDE Doc,Cannot load published place,Cannot load published place
Studio.App.IdeDoc.DisconnectedFromTeamTestServer,Roblox IDE Doc,You have been disconnected from the team test server.,You have been disconnected from the team test server.
Studio.App.IdeDoc.Discard,Roblox IDE Doc,Discard,Discard
Studio.App.IdeDoc.DownloadACopy,Roblox IDE Doc,Download a Copy,Download a Copy
Studio.App.IdeDoc.ErrorLoadingPlacePleaseClosePlacetryAgain,Roblox IDE Doc,"An error has occurred while loading the place. Please close the place and try again. If this error persists, contact Customer Support.","An error has occurred while loading the place. Please close the place and try again. If this error persists, contact Customer Support."
Studio.App.IdeDoc.ExportFailure,Roblox IDE Doc,Export Failure,Export Failure
Studio.App.IdeDoc.ExportingPlace,Roblox IDE Doc,Exporting Place,Exporting Place
Studio.App.IdeDoc.ExportingSelection,Roblox IDE Doc,Exporting Selection,Exporting Selection
Studio.App.IdeDoc.ExportPlace,Roblox IDE Doc,Export Place,Export Place
Studio.App.IdeDoc.ExportSelection,Roblox IDE Doc,Export Selection,Export Selection
Studio.App.IdeDoc.FailedToExportObjContactSupport,Roblox IDE Doc,Failed to export obj. Please try again or contact support if problem persists,Failed to export obj. Please try again or contact support if problem persists
Studio.App.IdeDoc.NotSavingChanges,Roblox IDE Doc,Not Saving Changes,Not Saving Changes
Studio.App.IdeDoc.ObjFiletypeExpected1,Roblox IDE Doc,Obj filetype expected. '%1' received.,Obj filetype expected. '%1' received.
Studio.App.IdeDoc.OpeningPlace,Roblox IDE Doc,Opening Place,Opening Place
Studio.App.IdeDoc.OpenPlaceFileReadOnly,Roblox IDE Doc,File is in use or is not writable. Opened for read-only.,File is in use or is not writable. Opened for read-only.
Studio.App.IdeDoc.PasteInto,Roblox IDE Doc,Paste Into,Paste Into
Studio.App.IdeDoc.PasteIntoSelected,Roblox IDE Doc,Paste Into Selected,Paste Into Selected
Studio.App.IdeDoc.PasteIntoAtOriginalLocation,Roblox IDE Doc,Paste Into At Original Location,Paste Into At Original Location
Studio.App.IdeDoc.PasteIntoSelectedAtOriginalLocation,Roblox IDE Doc,Paste Into Selected At Original Location,Paste Into Selected At Original Location
Studio.App.IdeDoc.PlayGame,Roblox IDE Doc,Play Game,Play Game
Studio.App.IdeDoc.RequestedAssetTypeNotSupported,Roblox IDE Doc,Requested asset type is not supported.,Requested asset type is not supported.
Studio.App.IdeDoc.SaveFileFailure,Roblox IDE Doc,Save File Failure,Save File Failure
Studio.App.IdeDoc.DoNotUseReservedAutoSavePath1,Roblox IDE Doc,"This file path ""%1"" is reserved for auto-recovery. Try again with a different name","This file path ""%1"" is reserved for auto-recovery. Try again with a different name"
Studio.App.IdeDoc.SavingScripts,Roblox IDE Doc,Saving scripts...,Saving scripts...
Studio.App.IdeDoc.SavingServerPlaceFailed1,Roblox IDE Doc,Saving Server Place Failed: %1,Saving Server Place Failed: %1
Studio.App.IdeDoc.Server,Roblox IDE Doc,Server,Server
Studio.App.IdeDoc.SorryPublishedPlaceCannotBeLoaded1,Roblox IDE Doc,"Sorry, this place could not be loaded.

Details: ""%1""","Sorry, this place could not be loaded.

Details: ""%1"""
Studio.App.IdeDoc.StartServer,Roblox IDE Doc,Start Server,Start Server
Studio.App.IdeDoc.SuccessfullyDownloadedCopyTo1,Roblox IDE Doc,Successfully downloaded a copy to '%1',Successfully downloaded a copy to '%1'
Studio.App.IdeDoc.TestingModeAnyChangesYouMakeWillBeLost,Roblox IDE Doc,"You are in testing mode, any changes you make will be lost when you press the stop button","You are in testing mode, any changes you make will be lost when you press the stop button"
Studio.App.IdeDoc.UserNotLoggedIn,Roblox IDE Doc,User not logged in.,User not logged in.
Studio.App.IdeDoc.VerbNotFound1,Roblox IDE Doc,%1 verb not found.,%1 verb not found.
Studio.App.IdeDoc.WouldYouLikeToSaveTheseChanges,Roblox IDE Doc,Would you like to save these changes?,Would you like to save these changes?
Studio.App.IdeDoc.UncommittedScriptChangesNotSaved,Roblox IDE Doc,Your uncommitted script changes have not been saved.,Your uncommitted script changes have not been saved.
Studio.App.IdeDoc.UncommittedScriptChangesNotPublished,Roblox IDE Doc,Your uncommitted script changes have not been published.,Your uncommitted script changes have not been published.
Studio.App.IdeDoc.UncommittedScriptChangesSavedToNewPlace,Roblox IDE Doc,Your uncommitted script changes have been saved to the new place.,Your uncommitted script changes have been saved to the new place.
Studio.App.IdeDoc.UncommittedScriptChangesPublishedToNewPlace,Roblox IDE Doc,Your uncommitted script changes have been published to the new place.,Your uncommitted script changes have been published to the new place.
Studio.App.IdeDoc.PublishedFailed1,Roblox IDE Doc,%1 publish failed.,%1 publish failed.
Studio.App.IdeDoc.SaveFailed1,Roblox IDE Doc,%1 save failed.,%1 save failed.
Studio.App.IdeDoc.PlaceNotDirty,Roblox IDE Doc,No changes to the place detected. Did not save.,No changes to the place detected. Did not save.
Studio.App.IdeDoc.DeprecateCSG.v1,,You have been upgraded to the latest CSG engine due to a potential security vulnerability found in the legacy CSG engine. <a href=%1>Learn More</a>,You have been upgraded to the latest CSG engine due to a potential security vulnerability found in the legacy CSG engine. <a href=%1>Learn More</a>
Studio.App.IdeDoc.SavedToLocalFile1,Message displayed when a user successfully saves a place to a file. %1 is the file path.,"Saved to ""%1""","Saved to ""%1"""
Studio.App.IdeDoc.ClickRealTimeMetrics,Message clickable to direct users to creator dashboard analytics website for experience real-time metrics.,Click to see real time usage metrics.,Click to see real time usage metrics.
Studio.App.IdeDoc.ClickLiveErrorReports,Message clickable to direct users to creator dashboard analytics website for experience live errors.,Click to view live error reports.,Click to view live error reports.
